episode_id,selected,reason,description_path,description_exists,summary_path,summary_exists,summary_metadata_exists,h5_dataset,h5_dataset_count,h5_trs,description_segments,max_description_end_s,inferred_feature_trs,needed_end,margin,already_used_round3
s07e04b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e04b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e04b/summary.json,False,False,,0,,,,,,,False
s07e05a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e05a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e05a/summary.json,False,False,,0,,,,,,,False
s07e05b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e05b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e05b/summary.json,False,False,,0,,,,,,,False
s07e06a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e06a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e06a/summary.json,False,False,,0,,,,,,,False
s07e06b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e06b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e06b/summary.json,False,False,,0,,,,,,,False
s07e07a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e07a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e07a/summary.json,False,False,,0,,,,,,,False
s07e07b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e07b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e07b/summary.json,False,False,,0,,,,,,,False
s07e08a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e08a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e08a/summary.json,False,False,,0,,,,,,,False
s07e08b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e08b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e08b/summary.json,False,False,,0,,,,,,,False
s07e09a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e09a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e09a/summary.json,False,False,,0,,,,,,,False
s07e09b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e09b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e09b/summary.json,False,False,,0,,,,,,,False
s07e10a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e10a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e10a/summary.json,False,False,,0,,,,,,,False
s07e10b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e10b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e10b/summary.json,False,False,,0,,,,,,,False
s07e11a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e11a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e11a/summary.json,False,False,,0,,,,,,,False
s07e11b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e11b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e11b/summary.json,False,False,,0,,,,,,,False
s07e12a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e12a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e12a/summary.json,False,False,,0,,,,,,,False
s07e12b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e12b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e12b/summary.json,False,False,,0,,,,,,,False
s07e13a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e13a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e13a/summary.json,False,False,,0,,,,,,,False
s07e13b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e13b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e13b/summary.json,False,False,,0,,,,,,,False
s07e14a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e14a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e14a/summary.json,False,False,,0,,,,,,,False
s07e14b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e14b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e14b/summary.json,False,False,,0,,,,,,,False
s07e15a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e15a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e15a/summary.json,False,False,,0,,,,,,,False
s07e15b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e15b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e15b/summary.json,False,False,,0,,,,,,,False
s07e16a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e16a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e16a/summary.json,False,False,,0,,,,,,,False
s07e16b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e16b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e16b/summary.json,False,False,,0,,,,,,,False
s07e16c,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e16c/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e16c/summary.json,False,False,,0,,,,,,,False
s07e17a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e17a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e17a/summary.json,False,False,,0,,,,,,,False
s07e17b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e17b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e17b/summary.json,False,False,,0,,,,,,,False
s07e18a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e18a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e18a/summary.json,False,False,,0,,,,,,,False
s07e18b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e18b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e18b/summary.json,False,False,,0,,,,,,,False
s07e19a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e19a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e19a/summary.json,False,False,,0,,,,,,,False
s07e19b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e19b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e19b/summary.json,False,False,,0,,,,,,,False
s07e20a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e20a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e20a/summary.json,False,False,,0,,,,,,,False
s07e20b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e20b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e20b/summary.json,False,False,,0,,,,,,,False
s07e21a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e21a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e21a/summary.json,False,False,,0,,,,,,,False
s07e21b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e21b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e21b/summary.json,False,False,,0,,,,,,,False
s07e22a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e22a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e22a/summary.json,False,False,,0,,,,,,,False
s07e22b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e22b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e22b/summary.json,False,False,,0,,,,,,,False
s07e23a,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e23a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e23a/summary.json,False,False,,0,,,,,,,False
s07e23b,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e23b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e23b/summary.json,False,False,,0,,,,,,,False
s07e23c,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e23c/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e23c/summary.json,False,False,,0,,,,,,,False
s07e23d,False,missing_or_ambiguous_h5_dataset,friends/description/downloaded_refine_descriptions/mv_friends_s07e23d/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e23d/summary.json,False,False,,0,,,,,,,False
