episode_id,selected,skip_reason,already_used_round4,already_used_round5,description_path,description_exists,summary_path,summary_exists,summary_metadata_exists,h5_dataset,h5_dataset_exists,h5_trs,description_segments,max_description_end_s,inferred_feature_trs,needed_end,margin,passes_desc_h5_tr
s07e08b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e08b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e08b/summary.json,False,False,,False,,288,757.0,509,,,False
s07e09a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e09a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e09a/summary.json,False,False,,False,,262,670.0,450,,,False
s07e09b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e09b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e09b/summary.json,False,False,,False,,241,619.0,416,,,False
s07e10a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e10a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e10a/summary.json,False,False,,False,,267,683.0,459,,,False
s07e10b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e10b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e10b/summary.json,False,False,,False,,255,734.0,493,,,False
s07e11a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e11a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e11a/summary.json,False,False,,False,,250,691.0,464,,,False
s07e11b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e11b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e11b/summary.json,False,False,,False,,253,742.0,498,,,False
s07e12a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e12a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e12a/summary.json,False,False,,False,,237,673.0,452,,,False
s07e12b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e12b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e12b/summary.json,False,False,,False,,268,724.0,486,,,False
s07e13a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e13a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e13a/summary.json,False,False,,False,,319,803.0,539,,,False
s07e13b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e13b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e13b/summary.json,False,False,,False,,312,854.0,574,,,False
s07e14a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e14a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e14a/summary.json,False,False,,False,,180,485.0,326,,,False
s07e14b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e14b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e14b/summary.json,False,False,,False,,275,745.0,501,,,False
s07e15a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e15a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e15a/summary.json,False,False,,False,,309,843.0,566,,,False
s07e15b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e15b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e15b/summary.json,False,False,,False,,328,894.0,601,,,False
s07e16a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e16a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e16a/summary.json,False,False,,False,,205,592.0,398,,,False
s07e16b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e16b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e16b/summary.json,False,False,,False,,229,598.0,402,,,False
s07e17a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e17a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e17a/summary.json,False,False,,False,,227,645.0,433,,,False
s07e17b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e17b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e17b/summary.json,False,False,,False,,262,695.0,467,,,False
s07e18a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e18a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e18a/summary.json,False,False,,False,,250,710.0,477,,,False
s07e18b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e18b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e18b/summary.json,False,False,,False,,257,761.0,511,,,False
s07e19a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e19a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e19a/summary.json,False,False,,False,,236,650.0,437,,,False
s07e19b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e19b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e19b/summary.json,False,False,,False,,257,701.0,471,,,False
s07e20a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e20a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e20a/summary.json,False,False,,False,,188,500.0,336,,,False
s07e20b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e20b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e20b/summary.json,False,False,,False,,272,727.0,488,,,False
s07e21a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e21a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e21a/summary.json,False,False,,False,,236,639.0,429,,,False
s07e21b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e21b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e21b/summary.json,False,False,,False,,262,690.0,464,,,False
s07e22a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e22a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e22a/summary.json,False,False,,False,,255,701.0,471,,,False
s07e22b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e22b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e22b/summary.json,False,False,,False,,276,752.0,505,,,False
s07e23a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e23a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e23a/summary.json,False,False,,False,,274,715.0,480,,,False
s07e23b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e23b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e23b/summary.json,False,False,,False,,282,721.0,484,,,False
